fund_name,name_th,amc_short_name
UINC-N,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UINFRA-N,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UINFRA-SSF,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UJSMRMF,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UNI,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UNIRMF,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UNI-SSF,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBEQRMF,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBEQ-SSF,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBGARMF,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBGBRMF,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBGRMF-H,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBID,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSA,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSAI,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSAS100,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSAS100D,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSC,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSCI-D,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSCI-N,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSD,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSDF,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSD-SSF,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSGA,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSGA-N,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSGC,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSG-D,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSG-N,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSHC,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSHC-SSF,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSHY,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSHY-A,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSJSM,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSMG,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UOBSVRMF,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
USDHY-A,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
USDHY-N,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
USUSRMF,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
USUS-SSF,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UTEQC1Y1,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UTHAICG,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UTSEQ-THAIESG,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UTSME,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
UVO,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
VFOCUS-D,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ไทย) จำกัด,UOBAM
V-RMF-A,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ONEAM
X-EQRMF,บริษัทหลักทรัพย์จัดการกองทุน เอ็กซ์สปริง จำกัด,XSpringAM
X-SEQS-ASSF,บริษัทหลักทรัพย์จัดการกองทุน เอ็กซ์สปริง จำกัด,XSpringAM
X-SEQS-DSSF,บริษัทหลักทรัพย์จัดการกองทุน เอ็กซ์สปริง จำกัด,XSpringAM
X-SEQS-IA,บริษัทหลักทรัพย์จัดการกองทุน เอ็กซ์สปริง จำกัด,XSpringAM
